Vaccine,Geographic Level,Geographic Name,Demographic_Level,Demographic Name,Indicator_label,Indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted Sample Size,suppression_flag
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,March Week 1,2024-03-02,21.011,2.7731,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 2,2024-03-09,8.5815,11.252,34,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 2,2024-03-09,28.28,18.0564,34,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 2,2024-03-09,21.011,2.7731,2048,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,March Week 2,2024-03-09,21.011,2.7731,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 2,2024-03-09,42.1274,19.6638,34,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2024-03-16,21.011,2.7731,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2024-03-16,,,25,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2024-03-16,,,25,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2024-03-16,,,25,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2024-03-16,,,2048,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 4,2024-03-23,,,16,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 4,2024-03-23,,,16,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 4,2024-03-23,,,16,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 4,2024-03-23,,,2048,1
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,March Week 4,2024-03-23,21.011,2.7731,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 5,2024-03-30,,,7,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 5,2024-03-30,,,7,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 5,2024-03-30,,,7,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 5,2024-03-30,,,2048,1
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,March Week 5,2024-03-30,21.011,2.7731,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 1,2024-04-06,,,14,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 1,2024-04-06,,,14,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 1,2024-04-06,,,2048,1
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,April Week 1,2024-04-06,21.6029,2.8419,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 1,2024-04-06,,,14,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13,56.1319,18.919,58,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13,21.6029,2.8419,2048,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,April Week 2,2024-04-13,21.6029,2.8419,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13,5.7421,7.0972,58,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13,16.5232,12.1755,58,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 3,2024-04-20,,,28,1
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,April Week 3,2024-04-20,21.6029,2.8419,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 3,2024-04-20,,,28,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 3,2024-04-20,,,28,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 3,2024-04-20,,,2048,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 4,2024-04-27,16.5313,11.9408,51,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 4,2024-04-27,13.8944,12.1257,51,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 4,2024-04-27,47.9713,17.4034,51,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 4,2024-04-27,21.6029,2.8419,2048,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,April Week 4,2024-04-27,21.6029,2.8419,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,May Week 1,2024-05-04,21.6246,2.8422,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 1,2024-05-04,45.5857,25.2906,36,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 1,2024-05-04,4.7985,7.1859,36,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,May Week 1,2024-05-04,21.6246,2.8422,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,May Week 1,2024-05-04,27.9912,20.8703,36,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 2,2024-05-11,42.2935,13.6876,66,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,May Week 2,2024-05-11,21.6246,2.8422,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,May Week 2,2024-05-11,21.6246,2.8422,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,May Week 2,2024-05-11,25.7598,12.377,66,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 2,2024-05-11,10.3222,8.9412,66,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,May Week 3,2024-05-18,21.6246,2.8422,2048,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,May Week 3,2024-05-18,21.6246,2.8422,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 3,2024-05-18,51.5345,13.8618,71,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 3,2024-05-18,4.0993,4.157,71,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,May Week 3,2024-05-18,22.7416,11.811,71,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,May Week 4,2024-05-25,21.6246,2.8422,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 4,2024-05-25,43.6649,12.2518,103,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,May Week 4,2024-05-25,5.7348,4.7583,103,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,May Week 4,2024-05-25,28.9758,11.0292,103,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,May Week 4,2024-05-25,21.6246,2.8422,2048,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,June Week 1,2024-06-01,21.8396,2.874,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 1,2024-06-01,21.8396,2.874,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 1,2024-06-01,24.3716,12.0503,68,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 1,2024-06-01,5.9025,5.3236,68,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 1,2024-06-01,47.8863,15.1534,68,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 2,2024-06-08,,,16,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 2,2024-06-08,,,16,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 2,2024-06-08,,,16,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 2,2024-06-08,,,2048,1
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,June Week 2,2024-06-08,22.3809,3.0771,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 3,2024-06-15,55.1504,18.9675,36,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,June Week 3,2024-06-15,22.3809,3.0771,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 3,2024-06-15,22.3809,3.0771,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 3,2024-06-15,15.6909,12.9623,36,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 3,2024-06-15,6.7777,8.5147,36,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,June Week 4,2024-06-22,22.3809,3.0771,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 4,2024-06-22,,,13,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 4,2024-06-22,,,2048,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 4,2024-06-22,,,13,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 4,2024-06-22,,,13,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 5,2024-06-30,5.1603,5.0781,65,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 5,2024-06-30,29.9941,15.6601,65,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 5,2024-06-30,22.3809,3.0771,2048,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,June Week 5,2024-06-30,22.3809,3.0771,2048,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 5,2024-06-30,42.4648,17.8472,65,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,October Week 1,2024-10-05,5.5641,1.4138,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,2024-10-05,,,29,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,2024-10-05,,,29,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 1,2024-10-05,,,29,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 1,2024-10-05,,,1602,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,2024-10-12,35.3013,18.2137,63,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,2024-10-12,43.2565,17.054,63,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 2,2024-10-12,5.6312,1.4126,1602,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,October Week 2,2024-10-12,5.6312,1.4126,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,2024-10-12,15.811,11.0841,63,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 3,2024-10-19,5.659,1.4122,1602,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,October Week 3,2024-10-19,5.659,1.4122,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,2024-10-19,28.8411,12.2002,83,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 3,2024-10-19,18.6992,10.9723,83,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,2024-10-19,46.8007,14.596,83,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,2024-10-26,21.7585,16.7206,48,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,October Week 4,2024-10-26,6.991,2.9565,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 4,2024-10-26,34.0469,18.2695,48,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,October Week 4,2024-10-26,6.991,2.9565,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,2024-10-26,37.2036,20.972,48,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,2024-11-02,,,19,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,2024-11-02,,,19,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,2024-11-02,,,19,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 1,2024-11-02,,,1602,1
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,2024-11-02,12.1358,2.0733,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 2,2024-11-09,,,1602,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 2,2024-11-09,,,6,1
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,November Week 2,2024-11-09,13.9448,3.6577,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 2,2024-11-09,,,6,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,2024-11-09,,,6,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 3,2024-11-16,,,1602,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,2024-11-16,,,29,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,2024-11-16,,,29,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,2024-11-16,,,29,1
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,November Week 3,2024-11-16,13.9448,3.6577,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,2024-11-23,8.0412,8.2203,49,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 4,2024-11-23,22.6703,13.7365,49,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 4,2024-11-23,15.713,4.3468,1602,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,November Week 4,2024-11-23,15.713,4.3468,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,2024-11-23,53.5756,16.4291,49,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 5,2024-11-30,5.6581,5.6332,62,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,November Week 5,2024-11-30,17.3293,3.2223,1602,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,November Week 5,2024-11-30,17.3293,3.2223,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 5,2024-11-30,25.4613,15.0103,62,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 5,2024-11-30,51.5513,16.302,62,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 1,2024-12-07,13.2864,9.6125,45,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 1,2024-12-07,17.3293,3.2223,1602,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,December Week 1,2024-12-07,17.3293,3.2223,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 1,2024-12-07,41.2299,19.2292,45,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 1,2024-12-07,28.1544,15.786,45,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2024-12-14,17.3293,3.2223,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2024-12-14,52.5772,11.3933,86,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2024-12-14,4.5832,4.4763,86,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2024-12-14,25.5103,10.7306,86,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2024-12-14,17.3293,3.2223,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 3,2024-12-21,17.6398,3.1497,1602,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,December Week 3,2024-12-21,17.6398,3.1497,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2024-12-21,34.2158,11.6203,102,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2024-12-21,6.0559,4.3838,102,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2024-12-21,42.0885,11.9625,102,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,December Week 4,2024-12-28,18.3036,2.8112,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 4,2024-12-28,44.8953,14.6799,83,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 4,2024-12-28,18.3036,2.8112,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 4,2024-12-28,13.3822,9.5715,83,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 4,2024-12-28,23.4189,11.6381,83,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,2025-01-04,28.025,15.5747,64,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,2025-01-04,6.3082,8.6184,64,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 1,2025-01-04,18.3036,2.8112,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,2025-01-04,47.3633,15.8625,64,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,January Week 1,2025-01-04,18.3036,2.8112,1602,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,January Week 2,2025-01-11,18.3036,2.8112,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 2,2025-01-11,27.4045,11.452,109,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 2,2025-01-11,18.3036,2.8112,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 2,2025-01-11,42.5028,11.9506,109,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 2,2025-01-11,11.7891,7.8117,109,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,2025-01-18,9.8996,7.9475,79,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,January Week 3,2025-01-18,18.3036,2.8112,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 3,2025-01-18,18.3036,2.8112,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,2025-01-18,44.3981,13.7135,79,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,2025-01-18,27.3988,13.2079,79,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2025-01-25,,,26,1
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2025-01-25,18.3036,2.8112,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2025-01-25,,,1602,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2025-01-25,,,26,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2025-01-25,,,26,1
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,February Week 1,2025-02-01,18.9099,2.863,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 1,2025-02-01,,,1602,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 1,2025-02-01,,,21,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 1,2025-02-01,,,21,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 1,2025-02-01,,,21,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 2,2025-02-08,28.915,21.1344,32,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,February Week 2,2025-02-08,18.9099,2.863,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 2,2025-02-08,0,0,32,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 2,2025-02-08,52.1751,23.3177,32,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 2,2025-02-08,18.9099,2.863,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 3,2025-02-15,,,1602,1
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,February Week 3,2025-02-15,18.9099,2.863,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 3,2025-02-15,,,25,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 3,2025-02-15,,,25,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 3,2025-02-15,,,25,1
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 4,2025-02-22,24.1464,15.4819,40,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,February Week 4,2025-02-22,18.9099,2.863,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,February Week 4,2025-02-22,13.1189,12.0982,40,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 4,2025-02-22,43.8248,18.0625,40,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,February Week 4,2025-02-22,18.9099,2.863,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 1,2025-03-01,45.1303,14.1611,83,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 1,2025-03-01,7.2927,5.7838,83,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 1,2025-03-01,19.463,2.94,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 1,2025-03-01,28.114,13.7634,83,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,March Week 1,2025-03-01,19.463,2.94,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 2,2025-03-08,25.4519,12.5997,68,0
COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,March Week 2,2025-03-08,19.463,2.94,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 2,2025-03-08,19.463,2.94,1602,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 2,2025-03-08,49.8129,13.911,68,0
COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 2,2025-03-08,5.2722,4.7979,68,0
