Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,indicator_label,indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted Sample Size,Current_Season_Week_Ending_Label,COVID_season,suppression_flag
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,01/04/2025 12:00:00 AM,23.7,12.6354,46,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,01/04/2025 12:00:00 AM,62.9,11.0443,72,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,01/04/2025 12:00:00 AM,2.3,3.2322,72,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,01/04/2025 12:00:00 AM,43.8,6.9497,291,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,01/04/2025 12:00:00 AM,17.4,4.9129,291,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,January Week 1,01/04/2025 12:00:00 AM,28.8,1.509,8756,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,01/04/2025 12:00:00 AM,45.8,19.5337,46,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 1,01/04/2025 12:00:00 AM,27.2,3.3786,2877,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,January Week 1,01/04/2025 12:00:00 AM,27.2,3.3786,2877,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,01/04/2025 12:00:00 AM,,,19,01/04/2025 12:00:00 AM,2024-2025,1
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,January Week 1,01/04/2025 12:00:00 AM,17.9,1.9944,2983,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,01/04/2025 12:00:00 AM,18.1,9.8074,72,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 1,01/04/2025 12:00:00 AM,16.7,1.3532,4655,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,January Week 1,01/04/2025 12:00:00 AM,16.7,1.3532,4655,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,01/04/2025 12:00:00 AM,10,4.1221,291,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 1,01/04/2025 12:00:00 AM,28.8,1.509,8756,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,01/04/2025 12:00:00 AM,,,19,01/04/2025 12:00:00 AM,2024-2025,1
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 4,02/22/2025 12:00:00 AM,31.7,18.9265,64,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 4,02/22/2025 12:00:00 AM,29.6,8.136,207,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 4,02/22/2025 12:00:00 AM,59.2,10.0076,124,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 4,02/22/2025 12:00:00 AM,19.5,2.4092,2983,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 4,02/22/2025 12:00:00 AM,20.4,16.2279,64,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 4,02/22/2025 12:00:00 AM,28.3,3.4727,2877,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,February Week 4,02/22/2025 12:00:00 AM,19.5,2.4092,2983,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 4,02/22/2025 12:00:00 AM,2.2,2.0504,124,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 4,02/22/2025 12:00:00 AM,60.3,6.3828,286,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 4,02/22/2025 12:00:00 AM,8.3,3.8903,286,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 4,02/22/2025 12:00:00 AM,13.8,4.1561,286,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 4,02/22/2025 12:00:00 AM,17.7,1.4267,4655,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,February Week 4,02/22/2025 12:00:00 AM,28.3,3.4727,2877,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,February Week 4,02/22/2025 12:00:00 AM,17.7,1.4267,4655,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 4,02/22/2025 12:00:00 AM,33.5,7.8206,207,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 4,02/22/2025 12:00:00 AM,7.1,4.0903,207,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 4,02/22/2025 12:00:00 AM,29.9,1.4849,8756,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,February Week 4,02/22/2025 12:00:00 AM,29.9,1.4849,8756,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 4,02/22/2025 12:00:00 AM,19.6,18.7805,64,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 4,02/22/2025 12:00:00 AM,19.1,8.2408,124,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,February Week 3,02/15/2025 12:00:00 AM,19,2.1775,2983,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,February Week 3,02/15/2025 12:00:00 AM,28.3,3.4727,2877,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 3,02/15/2025 12:00:00 AM,14.9,7.559,55,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 3,02/15/2025 12:00:00 AM,3.3,3.2838,162,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 3,02/15/2025 12:00:00 AM,19,2.1775,2983,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 3,02/15/2025 12:00:00 AM,56.6,10.4081,110,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 3,02/15/2025 12:00:00 AM,17.7,1.4267,4655,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 3,02/15/2025 12:00:00 AM,4.2,3.9884,110,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 3,02/15/2025 12:00:00 AM,21.6,9.2603,110,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,February Week 3,02/15/2025 12:00:00 AM,17.7,1.4267,4655,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 3,02/15/2025 12:00:00 AM,9.7,4.8007,154,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 3,02/15/2025 12:00:00 AM,29.9,1.4849,8756,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 3,02/15/2025 12:00:00 AM,20.9,17.7089,55,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 3,02/15/2025 12:00:00 AM,28.3,3.4727,2877,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 3,02/15/2025 12:00:00 AM,41.7,8.0469,154,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 3,02/15/2025 12:00:00 AM,18.7,7.1339,154,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,February Week 3,02/15/2025 12:00:00 AM,29.9,1.4849,8756,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 3,02/15/2025 12:00:00 AM,35.9,21.0333,55,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 3,02/15/2025 12:00:00 AM,57.1,9.6867,162,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 3,02/15/2025 12:00:00 AM,20.6,8.3975,162,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 2,02/08/2025 12:00:00 AM,11.9,6.9336,109,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 2,02/08/2025 12:00:00 AM,14.5,3.5548,47,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 2,02/08/2025 12:00:00 AM,25.3,20.2752,47,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 2,02/08/2025 12:00:00 AM,13.9,7.277,109,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,February Week 2,02/08/2025 12:00:00 AM,28.3,3.4727,2877,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 2,02/08/2025 12:00:00 AM,28.3,3.4727,2877,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 2,02/08/2025 12:00:00 AM,31.9,11.4413,47,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 2,02/08/2025 12:00:00 AM,17.7,1.4267,4655,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 2,02/08/2025 12:00:00 AM,1.2,2.2702,90,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 2,02/08/2025 12:00:00 AM,58,10.7119,90,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,February Week 2,02/08/2025 12:00:00 AM,29.8,1.469,8756,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 2,02/08/2025 12:00:00 AM,29.8,1.469,8756,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 2,02/08/2025 12:00:00 AM,44.4,9.8892,109,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 2,02/08/2025 12:00:00 AM,12.2,6.7551,103,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,February Week 2,02/08/2025 12:00:00 AM,18.5,2.0538,2983,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 2,02/08/2025 12:00:00 AM,18.5,2.0538,2983,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 2,02/08/2025 12:00:00 AM,4.6,3.7214,103,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,February Week 2,02/08/2025 12:00:00 AM,17.7,1.4267,4655,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 2,02/08/2025 12:00:00 AM,23.1,9.6498,90,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 2,02/08/2025 12:00:00 AM,64.7,9.3871,103,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 1,02/01/2025 12:00:00 AM,4.1,3.0639,118,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 1,02/01/2025 12:00:00 AM,27.1,10.2071,94,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 1,02/01/2025 12:00:00 AM,46.3,11.4087,94,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,February Week 1,02/01/2025 12:00:00 AM,27.8,3.4112,2877,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 1,02/01/2025 12:00:00 AM,23.4,20.2633,46,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 1,02/01/2025 12:00:00 AM,41.3,19.2055,46,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,February Week 1,02/01/2025 12:00:00 AM,18.5,2.0538,2983,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,February Week 1,02/01/2025 12:00:00 AM,29.8,1.469,8756,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 1,02/01/2025 12:00:00 AM,14.8,7.0657,111,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 1,02/01/2025 12:00:00 AM,17.7,1.4267,4655,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 1,02/01/2025 12:00:00 AM,18,7.554,118,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 1,02/01/2025 12:00:00 AM,60.2,8.7307,118,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 1,02/01/2025 12:00:00 AM,18.5,2.0538,2983,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 1,02/01/2025 12:00:00 AM,8,7.3068,94,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 1,02/01/2025 12:00:00 AM,29.8,1.469,8756,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 1,02/01/2025 12:00:00 AM,27.8,3.4112,2877,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 1,02/01/2025 12:00:00 AM,24.5,7.8594,111,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 1,02/01/2025 12:00:00 AM,7.5,9.5355,46,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 1,02/01/2025 12:00:00 AM,30.9,9.2767,111,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,February Week 1,02/01/2025 12:00:00 AM,17.7,1.4267,4655,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 4,12/28/2024 12:00:00 AM,39.3,5.2875,507,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 4,12/28/2024 12:00:00 AM,,,2983,12/28/2024 12:00:00 AM,2024-2025,1
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 4,12/28/2024 12:00:00 AM,,,17,12/28/2024 12:00:00 AM,2024-2025,1
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 4,12/28/2024 12:00:00 AM,,,17,12/28/2024 12:00:00 AM,2024-2025,1
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 4,12/28/2024 12:00:00 AM,2.7,2.8274,88,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 4,12/28/2024 12:00:00 AM,7.6,6.3115,63,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 4,12/28/2024 12:00:00 AM,31.6,15.07,63,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 4,12/28/2024 12:00:00 AM,35.6,10.6592,88,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 4,12/28/2024 12:00:00 AM,15.4,1.2863,4655,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 4,12/28/2024 12:00:00 AM,,,17,12/28/2024 12:00:00 AM,2024-2025,1
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,December Week 4,12/28/2024 12:00:00 AM,15.4,1.2863,4655,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 4,12/28/2024 12:00:00 AM,46.3,10.701,88,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,December Week 4,12/28/2024 12:00:00 AM,24.8,3.1375,2877,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 4,12/28/2024 12:00:00 AM,9.7,3.1039,507,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,December Week 4,12/28/2024 12:00:00 AM,27.9,1.4571,8756,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 4,12/28/2024 12:00:00 AM,36,13.0466,63,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 4,12/28/2024 12:00:00 AM,24.8,3.1375,2877,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 4,12/28/2024 12:00:00 AM,27.9,1.4571,8756,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 4,12/28/2024 12:00:00 AM,23.1,4.3677,507,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,December Week 4,12/28/2024 12:00:00 AM,17.9,1.9944,2983,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,Up-to-date,Yes,December Week 3,12/21/2024 12:00:00 AM,24.8,3.1375,2877,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,12/21/2024 12:00:00 AM,53.8,8.3136,201,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,12/21/2024 12:00:00 AM,4.8,2.8469,201,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,12/21/2024 12:00:00 AM,26,7.755,201,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 3,12/21/2024 12:00:00 AM,15.4,1.2863,4655,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Idaho,Overall,18+ years,Up-to-date,Yes,December Week 3,12/21/2024 12:00:00 AM,15.4,1.2863,4655,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,12/21/2024 12:00:00 AM,36.4,4.6744,544,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,12/21/2024 12:00:00 AM,12,3.0456,544,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,12/21/2024 12:00:00 AM,23.8,4.3664,544,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 3,12/21/2024 12:00:00 AM,27.9,1.4571,8756,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Oregon,Overall,18+ years,Up-to-date,Yes,December Week 3,12/21/2024 12:00:00 AM,27.9,1.4571,8756,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,12/21/2024 12:00:00 AM,44.3,14.2481,87,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,12/21/2024 12:00:00 AM,13.4,12.0058,87,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,12/21/2024 12:00:00 AM,17.5,10.7393,87,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,Up-to-date,Yes,December Week 3,12/21/2024 12:00:00 AM,17.9,1.9944,2983,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,12/21/2024 12:00:00 AM,31.5,18.3422,39,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,12/21/2024 12:00:00 AM,9.6,11.8104,39,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,12/21/2024 12:00:00 AM,41.1,19.9551,39,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 3,12/21/2024 12:00:00 AM,17.9,1.9944,2983,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 3,12/21/2024 12:00:00 AM,24.8,3.1375,2877,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,12/14/2024 12:00:00 AM,21.5,10.5239,98,12/14/2024 12:00:00 AM,2024-2025,0
COVID,State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,12/14/2024 12:00:00 AM,15.1,10.7231,98,12/14/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,12/14/2024 12:00:00 AM,45,25.0029,41,12/14/2024 12:00:00 AM,2024-2025,0
COVID,State,Alaska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,12/14/2024 12:00:00 AM,11.4,15.0152,41,12/14/2024 12:00:00 AM,2024-2025,0
