Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,indicator_label,indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted Sample Size,Current_Season_Week_Ending_Label,COVID_season,suppression_flag
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 1,01/04/2025 12:00:00 AM,24.3,1.5634,9267,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,01/04/2025 12:00:00 AM,38.7,5.9295,365,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,Up-to-date,Yes,January Week 1,01/04/2025 12:00:00 AM,19.9,2.4902,2721,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,01/04/2025 12:00:00 AM,13.7,10.3015,34,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,01/04/2025 12:00:00 AM,44.1,15.5296,36,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,01/04/2025 12:00:00 AM,5.4,7.5192,36,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,Up-to-date,Yes,January Week 1,01/04/2025 12:00:00 AM,26.1,1.5092,9854,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,01/04/2025 12:00:00 AM,28.1,12.1868,124,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,01/04/2025 12:00:00 AM,11.5,8.2125,124,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,01/04/2025 12:00:00 AM,34.4,12.8396,124,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,01/04/2025 12:00:00 AM,33.5,26.589,34,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,01/04/2025 12:00:00 AM,27.1,5.2113,365,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,01/04/2025 12:00:00 AM,9.9,3.5661,365,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,01/04/2025 12:00:00 AM,33,14.9669,36,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 1,01/04/2025 12:00:00 AM,19.9,2.4902,2721,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 1,01/04/2025 12:00:00 AM,26.1,1.5092,9854,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,Up-to-date,Yes,January Week 1,01/04/2025 12:00:00 AM,17.4,1.5979,4777,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,January Week 1,01/04/2025 12:00:00 AM,17.4,1.5979,4777,01/04/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 4,02/22/2025 12:00:00 AM,47.7,7.0662,259,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,Up-to-date,Yes,February Week 4,02/22/2025 12:00:00 AM,27.4,1.589,9854,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 4,02/22/2025 12:00:00 AM,27.4,1.589,9854,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 4,02/22/2025 12:00:00 AM,35.2,6.1736,367,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 4,02/22/2025 12:00:00 AM,14.2,6.941,239,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,Up-to-date,Yes,February Week 4,02/22/2025 12:00:00 AM,25.9,1.7134,9267,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 4,02/22/2025 12:00:00 AM,20.8,2.4021,2721,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 4,02/22/2025 12:00:00 AM,25.8,6.2289,259,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 4,02/22/2025 12:00:00 AM,50,10.9411,127,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 4,02/22/2025 12:00:00 AM,6.7,5.6388,127,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 4,02/22/2025 12:00:00 AM,20.9,7.4895,239,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,Up-to-date,Yes,February Week 4,02/22/2025 12:00:00 AM,20.8,2.4021,2721,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 4,02/22/2025 12:00:00 AM,18.8,1.6921,4777,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 4,02/22/2025 12:00:00 AM,25.9,1.7134,9267,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,Up-to-date,Yes,February Week 4,02/22/2025 12:00:00 AM,18.8,1.6921,4777,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 4,02/22/2025 12:00:00 AM,22.6,9.4925,127,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 4,02/22/2025 12:00:00 AM,7.8,3.505,259,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 4,02/22/2025 12:00:00 AM,39,9.1327,239,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 4,02/22/2025 12:00:00 AM,9.7,3.4899,367,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 4,02/22/2025 12:00:00 AM,27.7,5.7905,367,02/22/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,Up-to-date,Yes,February Week 3,02/15/2025 12:00:00 AM,20.8,2.4021,2721,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 3,02/15/2025 12:00:00 AM,21.9,10.5383,72,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 3,02/15/2025 12:00:00 AM,18.6,1.834,4777,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 3,02/15/2025 12:00:00 AM,55.9,10.5536,100,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 3,02/15/2025 12:00:00 AM,3.4,4.3636,100,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 3,02/15/2025 12:00:00 AM,13.4,6.8171,219,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 3,02/15/2025 12:00:00 AM,30.9,9.3268,219,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,Up-to-date,Yes,February Week 3,02/15/2025 12:00:00 AM,25.9,1.7134,9267,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 3,02/15/2025 12:00:00 AM,36.1,10.0062,162,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 3,02/15/2025 12:00:00 AM,9.6,7.3098,72,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 3,02/15/2025 12:00:00 AM,19.9,8.3509,100,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 3,02/15/2025 12:00:00 AM,20.8,2.4021,2721,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 3,02/15/2025 12:00:00 AM,29.9,8.7466,219,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 3,02/15/2025 12:00:00 AM,26.2,7.6884,162,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 3,02/15/2025 12:00:00 AM,10.2,5.9799,162,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 3,02/15/2025 12:00:00 AM,25.9,1.7134,9267,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 3,02/15/2025 12:00:00 AM,27.4,1.589,9854,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,Up-to-date,Yes,February Week 3,02/15/2025 12:00:00 AM,27.4,1.589,9854,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 3,02/15/2025 12:00:00 AM,49.9,12.7787,72,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,Up-to-date,Yes,February Week 3,02/15/2025 12:00:00 AM,18.6,1.834,4777,02/15/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 2,02/08/2025 12:00:00 AM,51.1,8.5112,156,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 2,02/08/2025 12:00:00 AM,18.4,1.8586,4777,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 2,02/08/2025 12:00:00 AM,29.7,10.0533,131,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 2,02/08/2025 12:00:00 AM,45.3,10.7991,131,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,Up-to-date,Yes,February Week 2,02/08/2025 12:00:00 AM,27.4,1.589,9854,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 2,02/08/2025 12:00:00 AM,27.7,9.2141,160,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 2,02/08/2025 12:00:00 AM,27.4,1.589,9854,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 2,02/08/2025 12:00:00 AM,7,4.7822,160,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 2,02/08/2025 12:00:00 AM,37.9,9.9325,160,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,Up-to-date,Yes,February Week 2,02/08/2025 12:00:00 AM,25.9,1.745,9267,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 2,02/08/2025 12:00:00 AM,25.9,1.745,9267,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,Up-to-date,Yes,February Week 2,02/08/2025 12:00:00 AM,18.4,1.8586,4777,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 2,02/08/2025 12:00:00 AM,6.6,5.7759,131,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 2,02/08/2025 12:00:00 AM,32.4,9.0828,197,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 2,02/08/2025 12:00:00 AM,7.8,4.8205,197,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,Up-to-date,Yes,February Week 2,02/08/2025 12:00:00 AM,20.8,2.4021,2721,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 2,02/08/2025 12:00:00 AM,20.8,2.4021,2721,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 2,02/08/2025 12:00:00 AM,18.1,6.8405,156,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 2,02/08/2025 12:00:00 AM,33.9,8.9262,197,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 2,02/08/2025 12:00:00 AM,10.1,5.0651,156,02/08/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 1,02/01/2025 12:00:00 AM,7.3,4.6105,191,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 1,02/01/2025 12:00:00 AM,18.4,1.8586,4777,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,Up-to-date,Yes,February Week 1,02/01/2025 12:00:00 AM,18.4,1.8586,4777,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 1,02/01/2025 12:00:00 AM,25.8,19.18,47,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 1,02/01/2025 12:00:00 AM,7.8,14.5797,47,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 1,02/01/2025 12:00:00 AM,48,17.3924,47,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 1,02/01/2025 12:00:00 AM,27.4,1.5863,9854,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 1,02/01/2025 12:00:00 AM,29.3,9.1012,191,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 1,02/01/2025 12:00:00 AM,28.3,7.5755,223,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 1,02/01/2025 12:00:00 AM,36,9.3238,191,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 1,02/01/2025 12:00:00 AM,36.5,10.4303,106,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 1,02/01/2025 12:00:00 AM,25.5,1.6484,9267,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 1,02/01/2025 12:00:00 AM,10.6,4.4648,223,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,February Week 1,02/01/2025 12:00:00 AM,35.6,8.3165,223,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Received a vaccination,February Week 1,02/01/2025 12:00:00 AM,20.8,2.4021,2721,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,Up-to-date,Yes,February Week 1,02/01/2025 12:00:00 AM,27.4,1.5863,9854,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,Up-to-date,Yes,February Week 1,02/01/2025 12:00:00 AM,25.5,1.6484,9267,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,Up-to-date,Yes,February Week 1,02/01/2025 12:00:00 AM,20.8,2.4021,2721,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,February Week 1,02/01/2025 12:00:00 AM,33.1,9.9533,106,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,February Week 1,02/01/2025 12:00:00 AM,9.6,6.7871,106,02/01/2025 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 4,12/28/2024 12:00:00 AM,34.1,7.2671,320,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 4,12/28/2024 12:00:00 AM,10,3.8977,320,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 4,12/28/2024 12:00:00 AM,29.9,27.247,35,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,Up-to-date,Yes,December Week 4,12/28/2024 12:00:00 AM,24.3,1.5634,9267,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 4,12/28/2024 12:00:00 AM,16.6,1.5827,4777,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 4,12/28/2024 12:00:00 AM,33.3,9.1183,206,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,Up-to-date,Yes,December Week 4,12/28/2024 12:00:00 AM,16.6,1.5827,4777,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 4,12/28/2024 12:00:00 AM,17.5,2.0832,2721,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 4,12/28/2024 12:00:00 AM,25.6,13.1691,44,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 4,12/28/2024 12:00:00 AM,47.4,15.1917,44,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 4,12/28/2024 12:00:00 AM,8.9,4.9665,206,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 4,12/28/2024 12:00:00 AM,34.5,27.2491,35,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,Up-to-date,Yes,December Week 4,12/28/2024 12:00:00 AM,23.9,1.4326,9854,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 4,12/28/2024 12:00:00 AM,18.1,23.3003,35,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,Up-to-date,Yes,December Week 4,12/28/2024 12:00:00 AM,17.5,2.0832,2721,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 4,12/28/2024 12:00:00 AM,33.5,8.9183,206,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 4,12/28/2024 12:00:00 AM,23.9,1.4326,9854,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 4,12/28/2024 12:00:00 AM,32.1,7.7286,320,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 4,12/28/2024 12:00:00 AM,10.3,9.5311,44,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 4,12/28/2024 12:00:00 AM,24.3,1.5634,9267,12/28/2024 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,12/21/2024 12:00:00 AM,32.8,7.0929,309,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,Up-to-date,Yes,December Week 3,12/21/2024 12:00:00 AM,16.6,1.5827,4777,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 3,12/21/2024 12:00:00 AM,16.6,1.5827,4777,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,12/21/2024 12:00:00 AM,29.4,5.5689,389,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,12/21/2024 12:00:00 AM,7.6,2.9995,389,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,12/21/2024 12:00:00 AM,46.4,5.9859,389,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 3,12/21/2024 12:00:00 AM,23.9,1.4326,9854,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,Up-to-date,Yes,December Week 3,12/21/2024 12:00:00 AM,23.9,1.4326,9854,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,12/21/2024 12:00:00 AM,59.4,26.4029,44,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,12/21/2024 12:00:00 AM,6.4,8.7623,44,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,12/21/2024 12:00:00 AM,16.7,12.837,44,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 3,12/21/2024 12:00:00 AM,17.5,2.0832,2721,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Arizona,Overall,18+ years,Up-to-date,Yes,December Week 3,12/21/2024 12:00:00 AM,17.5,2.0832,2721,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,12/21/2024 12:00:00 AM,38.7,7.6028,353,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,12/21/2024 12:00:00 AM,11.9,4.5082,353,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,12/21/2024 12:00:00 AM,25.1,6.3624,353,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 3,12/21/2024 12:00:00 AM,24.3,1.5634,9267,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,California,Overall,18+ years,Up-to-date,Yes,December Week 3,12/21/2024 12:00:00 AM,24.3,1.5634,9267,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,12/21/2024 12:00:00 AM,11.8,4.2532,309,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,12/21/2024 12:00:00 AM,31.6,7.05,309,12/21/2024 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,Up-to-date,Yes,December Week 2,12/14/2024 12:00:00 AM,16.6,1.5906,4777,12/14/2024 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 2,12/14/2024 12:00:00 AM,16.6,1.5906,4777,12/14/2024 12:00:00 AM,2024-2025,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,12/14/2024 12:00:00 AM,22.5,15.3341,73,12/14/2024 12:00:00 AM,2024-2025,0
